"datetime","reference_datetime","model_id","site_id","parameter","family","prediction","variable","depth_m","duration","project_id"
2024-08-01,2024-07-28,"fDOM_AR_dwh","fcre",21,"ensemble",24.1517723226903,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-02,2024-07-28,"fDOM_AR_dwh","fcre",21,"ensemble",26.2323877674561,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-03,2024-07-28,"fDOM_AR_dwh","fcre",21,"ensemble",26.2623255125406,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-04,2024-07-28,"fDOM_AR_dwh","fcre",21,"ensemble",27.4468350677885,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-05,2024-07-28,"fDOM_AR_dwh","fcre",21,"ensemble",27.751993944273,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-06,2024-07-28,"fDOM_AR_dwh","fcre",21,"ensemble",30.5444094787315,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-07,2024-07-28,"fDOM_AR_dwh","fcre",21,"ensemble",31.0937560281426,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-08,2024-07-28,"fDOM_AR_dwh","fcre",21,"ensemble",31.8860552722065,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-09,2024-07-28,"fDOM_AR_dwh","fcre",21,"ensemble",33.2717549381546,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-10,2024-07-28,"fDOM_AR_dwh","fcre",21,"ensemble",33.3011304790884,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-11,2024-07-28,"fDOM_AR_dwh","fcre",21,"ensemble",35.4726929197103,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-12,2024-07-28,"fDOM_AR_dwh","fcre",21,"ensemble",36.7214770840788,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-13,2024-07-28,"fDOM_AR_dwh","fcre",21,"ensemble",36.4499944593692,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-28,2024-07-28,"fDOM_AR_dwh","fcre",22,"ensemble",18.6301944203575,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-29,2024-07-28,"fDOM_AR_dwh","fcre",22,"ensemble",18.2565602854383,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-30,2024-07-28,"fDOM_AR_dwh","fcre",22,"ensemble",19.5566392626398,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-31,2024-07-28,"fDOM_AR_dwh","fcre",22,"ensemble",20.7718113223962,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-01,2024-07-28,"fDOM_AR_dwh","fcre",22,"ensemble",21.0606379213876,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-02,2024-07-28,"fDOM_AR_dwh","fcre",22,"ensemble",19.788974710535,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-03,2024-07-28,"fDOM_AR_dwh","fcre",22,"ensemble",20.864056366621,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-04,2024-07-28,"fDOM_AR_dwh","fcre",22,"ensemble",19.4606824658706,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-05,2024-07-28,"fDOM_AR_dwh","fcre",22,"ensemble",21.2188788425598,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-06,2024-07-28,"fDOM_AR_dwh","fcre",22,"ensemble",21.586948275652,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-07,2024-07-28,"fDOM_AR_dwh","fcre",22,"ensemble",22.1198948656335,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-08,2024-07-28,"fDOM_AR_dwh","fcre",22,"ensemble",21.5132370769272,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-09,2024-07-28,"fDOM_AR_dwh","fcre",22,"ensemble",21.3507559958735,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-10,2024-07-28,"fDOM_AR_dwh","fcre",22,"ensemble",22.4669559774357,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-11,2024-07-28,"fDOM_AR_dwh","fcre",22,"ensemble",24.0785401355409,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-12,2024-07-28,"fDOM_AR_dwh","fcre",22,"ensemble",25.2226714405353,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-13,2024-07-28,"fDOM_AR_dwh","fcre",22,"ensemble",27.0899310750239,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-28,2024-07-28,"fDOM_AR_dwh","fcre",23,"ensemble",18.6317011171447,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-29,2024-07-28,"fDOM_AR_dwh","fcre",23,"ensemble",18.787563417546,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-30,2024-07-28,"fDOM_AR_dwh","fcre",23,"ensemble",18.9175238397564,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-31,2024-07-28,"fDOM_AR_dwh","fcre",23,"ensemble",18.6238103276228,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-01,2024-07-28,"fDOM_AR_dwh","fcre",23,"ensemble",18.4134034989685,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-02,2024-07-28,"fDOM_AR_dwh","fcre",23,"ensemble",18.7605543337975,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-03,2024-07-28,"fDOM_AR_dwh","fcre",23,"ensemble",20.0939251945232,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-04,2024-07-28,"fDOM_AR_dwh","fcre",23,"ensemble",19.2899977894099,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-05,2024-07-28,"fDOM_AR_dwh","fcre",23,"ensemble",20.0724477335419,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-06,2024-07-28,"fDOM_AR_dwh","fcre",23,"ensemble",19.3360706186053,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-07,2024-07-28,"fDOM_AR_dwh","fcre",23,"ensemble",18.0874996581478,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-08,2024-07-28,"fDOM_AR_dwh","fcre",23,"ensemble",18.5075098509576,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-09,2024-07-28,"fDOM_AR_dwh","fcre",23,"ensemble",19.6265746808752,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-10,2024-07-28,"fDOM_AR_dwh","fcre",23,"ensemble",19.9523421480374,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-11,2024-07-28,"fDOM_AR_dwh","fcre",23,"ensemble",18.1188539772178,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-12,2024-07-28,"fDOM_AR_dwh","fcre",23,"ensemble",16.8024838079576,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-13,2024-07-28,"fDOM_AR_dwh","fcre",23,"ensemble",17.3799657618211,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-28,2024-07-28,"fDOM_AR_dwh","fcre",24,"ensemble",18.6351621913859,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-29,2024-07-28,"fDOM_AR_dwh","fcre",24,"ensemble",18.7407782422565,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-30,2024-07-28,"fDOM_AR_dwh","fcre",24,"ensemble",18.7967913525338,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-31,2024-07-28,"fDOM_AR_dwh","fcre",24,"ensemble",19.3028834997098,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-01,2024-07-28,"fDOM_AR_dwh","fcre",24,"ensemble",19.6739111625984,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-02,2024-07-28,"fDOM_AR_dwh","fcre",24,"ensemble",20.4172373240468,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-03,2024-07-28,"fDOM_AR_dwh","fcre",24,"ensemble",19.8208809185928,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-04,2024-07-28,"fDOM_AR_dwh","fcre",24,"ensemble",18.7447603805705,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-05,2024-07-28,"fDOM_AR_dwh","fcre",24,"ensemble",19.4776325516123,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-06,2024-07-28,"fDOM_AR_dwh","fcre",24,"ensemble",18.8293859552102,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-07,2024-07-28,"fDOM_AR_dwh","fcre",24,"ensemble",20.0371320484637,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-08,2024-07-28,"fDOM_AR_dwh","fcre",24,"ensemble",19.731123540199,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-09,2024-07-28,"fDOM_AR_dwh","fcre",24,"ensemble",19.448171185985,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-10,2024-07-28,"fDOM_AR_dwh","fcre",24,"ensemble",18.3071867726891,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-11,2024-07-28,"fDOM_AR_dwh","fcre",24,"ensemble",19.3163455896877,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-12,2024-07-28,"fDOM_AR_dwh","fcre",24,"ensemble",20.6299325008854,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-13,2024-07-28,"fDOM_AR_dwh","fcre",24,"ensemble",20.212691477707,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-28,2024-07-28,"fDOM_AR_dwh","fcre",25,"ensemble",18.763116052422,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-29,2024-07-28,"fDOM_AR_dwh","fcre",25,"ensemble",19.0183825488225,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-30,2024-07-28,"fDOM_AR_dwh","fcre",25,"ensemble",19.821079613466,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-31,2024-07-28,"fDOM_AR_dwh","fcre",25,"ensemble",19.613420264798,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-01,2024-07-28,"fDOM_AR_dwh","fcre",25,"ensemble",19.5173282772252,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-02,2024-07-28,"fDOM_AR_dwh","fcre",25,"ensemble",20.8943153100221,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-03,2024-07-28,"fDOM_AR_dwh","fcre",25,"ensemble",20.5442513994927,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-04,2024-07-28,"fDOM_AR_dwh","fcre",25,"ensemble",21.149372605313,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-05,2024-07-28,"fDOM_AR_dwh","fcre",25,"ensemble",20.3332967971029,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-06,2024-07-28,"fDOM_AR_dwh","fcre",25,"ensemble",21.3677244722284,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-07,2024-07-28,"fDOM_AR_dwh","fcre",25,"ensemble",20.8891097172779,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-08,2024-07-28,"fDOM_AR_dwh","fcre",25,"ensemble",20.1702855467232,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-09,2024-07-28,"fDOM_AR_dwh","fcre",25,"ensemble",18.2457884429877,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-10,2024-07-28,"fDOM_AR_dwh","fcre",25,"ensemble",18.5855273025876,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-11,2024-07-28,"fDOM_AR_dwh","fcre",25,"ensemble",18.0340278701239,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-12,2024-07-28,"fDOM_AR_dwh","fcre",25,"ensemble",17.2674769764368,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-13,2024-07-28,"fDOM_AR_dwh","fcre",25,"ensemble",16.5675313308593,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-28,2024-07-28,"fDOM_AR_dwh","fcre",26,"ensemble",18.5801992760575,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-29,2024-07-28,"fDOM_AR_dwh","fcre",26,"ensemble",19.1976711812022,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-30,2024-07-28,"fDOM_AR_dwh","fcre",26,"ensemble",20.1700409579964,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-31,2024-07-28,"fDOM_AR_dwh","fcre",26,"ensemble",22.9335883785869,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-01,2024-07-28,"fDOM_AR_dwh","fcre",26,"ensemble",25.1210499547343,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-02,2024-07-28,"fDOM_AR_dwh","fcre",26,"ensemble",26.3833870647242,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-03,2024-07-28,"fDOM_AR_dwh","fcre",26,"ensemble",27.0051067499243,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-04,2024-07-28,"fDOM_AR_dwh","fcre",26,"ensemble",28.3209319134755,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-05,2024-07-28,"fDOM_AR_dwh","fcre",26,"ensemble",28.9561625368636,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-06,2024-07-28,"fDOM_AR_dwh","fcre",26,"ensemble",30.0397187554878,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-07,2024-07-28,"fDOM_AR_dwh","fcre",26,"ensemble",31.1270194436737,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-08,2024-07-28,"fDOM_AR_dwh","fcre",26,"ensemble",33.5589936633798,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-09,2024-07-28,"fDOM_AR_dwh","fcre",26,"ensemble",34.4946136688541,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-10,2024-07-28,"fDOM_AR_dwh","fcre",26,"ensemble",36.6733332989252,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-11,2024-07-28,"fDOM_AR_dwh","fcre",26,"ensemble",36.9502036692025,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-12,2024-07-28,"fDOM_AR_dwh","fcre",26,"ensemble",37.5201334997303,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-13,2024-07-28,"fDOM_AR_dwh","fcre",26,"ensemble",38.7888713359114,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-28,2024-07-28,"fDOM_AR_dwh","fcre",27,"ensemble",18.8173716009308,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-29,2024-07-28,"fDOM_AR_dwh","fcre",27,"ensemble",19.896665966485,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-30,2024-07-28,"fDOM_AR_dwh","fcre",27,"ensemble",18.0715228312582,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-31,2024-07-28,"fDOM_AR_dwh","fcre",27,"ensemble",17.4409405642215,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-01,2024-07-28,"fDOM_AR_dwh","fcre",27,"ensemble",18.1378842450616,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-02,2024-07-28,"fDOM_AR_dwh","fcre",27,"ensemble",17.1058158977943,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-03,2024-07-28,"fDOM_AR_dwh","fcre",27,"ensemble",19.2961645948312,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-04,2024-07-28,"fDOM_AR_dwh","fcre",27,"ensemble",19.690966301234,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-05,2024-07-28,"fDOM_AR_dwh","fcre",27,"ensemble",19.5502820611441,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-06,2024-07-28,"fDOM_AR_dwh","fcre",27,"ensemble",20.0476006787729,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-07,2024-07-28,"fDOM_AR_dwh","fcre",27,"ensemble",19.9627911650858,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-08,2024-07-28,"fDOM_AR_dwh","fcre",27,"ensemble",17.9528413705195,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-09,2024-07-28,"fDOM_AR_dwh","fcre",27,"ensemble",18.8003121097637,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-10,2024-07-28,"fDOM_AR_dwh","fcre",27,"ensemble",17.2755344566411,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-11,2024-07-28,"fDOM_AR_dwh","fcre",27,"ensemble",19.0668081503967,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-12,2024-07-28,"fDOM_AR_dwh","fcre",27,"ensemble",19.9934602457705,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-13,2024-07-28,"fDOM_AR_dwh","fcre",27,"ensemble",19.5214153361189,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-28,2024-07-28,"fDOM_AR_dwh","fcre",28,"ensemble",18.6984425320054,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-29,2024-07-28,"fDOM_AR_dwh","fcre",28,"ensemble",17.9502693560933,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-30,2024-07-28,"fDOM_AR_dwh","fcre",28,"ensemble",19.427101777657,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-31,2024-07-28,"fDOM_AR_dwh","fcre",28,"ensemble",19.71102682295,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-01,2024-07-28,"fDOM_AR_dwh","fcre",28,"ensemble",20.4178561154363,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-02,2024-07-28,"fDOM_AR_dwh","fcre",28,"ensemble",19.5383959520559,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-03,2024-07-28,"fDOM_AR_dwh","fcre",28,"ensemble",19.014998916312,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-04,2024-07-28,"fDOM_AR_dwh","fcre",28,"ensemble",18.31173386072,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-05,2024-07-28,"fDOM_AR_dwh","fcre",28,"ensemble",16.4990356765521,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-06,2024-07-28,"fDOM_AR_dwh","fcre",28,"ensemble",16.3522263398548,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-07,2024-07-28,"fDOM_AR_dwh","fcre",28,"ensemble",14.489705798899,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-08,2024-07-28,"fDOM_AR_dwh","fcre",28,"ensemble",16.1849655779611,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-09,2024-07-28,"fDOM_AR_dwh","fcre",28,"ensemble",15.5429404713046,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-10,2024-07-28,"fDOM_AR_dwh","fcre",28,"ensemble",15.7754562157005,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-11,2024-07-28,"fDOM_AR_dwh","fcre",28,"ensemble",17.0043707753649,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-12,2024-07-28,"fDOM_AR_dwh","fcre",28,"ensemble",15.4542674646611,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-13,2024-07-28,"fDOM_AR_dwh","fcre",28,"ensemble",15.0919386269688,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-28,2024-07-28,"fDOM_AR_dwh","fcre",29,"ensemble",18.8167959546185,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-29,2024-07-28,"fDOM_AR_dwh","fcre",29,"ensemble",19.3080778652024,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-30,2024-07-28,"fDOM_AR_dwh","fcre",29,"ensemble",20.6779217258064,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-31,2024-07-28,"fDOM_AR_dwh","fcre",29,"ensemble",22.5539417459483,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-01,2024-07-28,"fDOM_AR_dwh","fcre",29,"ensemble",21.6156047835874,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-02,2024-07-28,"fDOM_AR_dwh","fcre",29,"ensemble",22.5660936198746,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-03,2024-07-28,"fDOM_AR_dwh","fcre",29,"ensemble",23.2268622100172,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-04,2024-07-28,"fDOM_AR_dwh","fcre",29,"ensemble",23.7114590254148,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-05,2024-07-28,"fDOM_AR_dwh","fcre",29,"ensemble",25.8238100408966,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-06,2024-07-28,"fDOM_AR_dwh","fcre",29,"ensemble",23.8065730208668,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-07,2024-07-28,"fDOM_AR_dwh","fcre",29,"ensemble",23.2640965493176,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-08,2024-07-28,"fDOM_AR_dwh","fcre",29,"ensemble",23.3877354928969,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-09,2024-07-28,"fDOM_AR_dwh","fcre",29,"ensemble",22.8278422817117,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-10,2024-07-28,"fDOM_AR_dwh","fcre",29,"ensemble",23.1732542128473,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-11,2024-07-28,"fDOM_AR_dwh","fcre",29,"ensemble",24.5838719115077,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-12,2024-07-28,"fDOM_AR_dwh","fcre",29,"ensemble",24.7531420774471,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-13,2024-07-28,"fDOM_AR_dwh","fcre",29,"ensemble",25.218948384153,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-28,2024-07-28,"fDOM_AR_dwh","fcre",30,"ensemble",18.9021472780736,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-29,2024-07-28,"fDOM_AR_dwh","fcre",30,"ensemble",19.7062724438201,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-30,2024-07-28,"fDOM_AR_dwh","fcre",30,"ensemble",21.6791813691562,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-31,2024-07-28,"fDOM_AR_dwh","fcre",30,"ensemble",21.4950374545556,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-01,2024-07-28,"fDOM_AR_dwh","fcre",30,"ensemble",23.8663336747117,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-02,2024-07-28,"fDOM_AR_dwh","fcre",30,"ensemble",26.4478635021697,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-03,2024-07-28,"fDOM_AR_dwh","fcre",30,"ensemble",28.0545571012827,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-04,2024-07-28,"fDOM_AR_dwh","fcre",30,"ensemble",27.5332756987304,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-05,2024-07-28,"fDOM_AR_dwh","fcre",30,"ensemble",27.0939334107576,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-06,2024-07-28,"fDOM_AR_dwh","fcre",30,"ensemble",26.2163386192486,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-07,2024-07-28,"fDOM_AR_dwh","fcre",30,"ensemble",26.3834541858247,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-08,2024-07-28,"fDOM_AR_dwh","fcre",30,"ensemble",27.0620748454504,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-09,2024-07-28,"fDOM_AR_dwh","fcre",30,"ensemble",27.9991277500812,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-10,2024-07-28,"fDOM_AR_dwh","fcre",30,"ensemble",27.9643720125293,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-11,2024-07-28,"fDOM_AR_dwh","fcre",30,"ensemble",27.1258644494557,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-12,2024-07-28,"fDOM_AR_dwh","fcre",30,"ensemble",26.9609321733208,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-13,2024-07-28,"fDOM_AR_dwh","fcre",30,"ensemble",27.5641476749653,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-28,2024-07-28,"fDOM_AR_dwh","fcre",31,"ensemble",18.7014702335283,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-29,2024-07-28,"fDOM_AR_dwh","fcre",31,"ensemble",20.4139651491327,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-30,2024-07-28,"fDOM_AR_dwh","fcre",31,"ensemble",20.8033424453414,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-07-31,2024-07-28,"fDOM_AR_dwh","fcre",31,"ensemble",22.7366365428171,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-01,2024-07-28,"fDOM_AR_dwh","fcre",31,"ensemble",23.8066033018897,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-02,2024-07-28,"fDOM_AR_dwh","fcre",31,"ensemble",26.1979151868581,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-03,2024-07-28,"fDOM_AR_dwh","fcre",31,"ensemble",27.7473974792575,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-04,2024-07-28,"fDOM_AR_dwh","fcre",31,"ensemble",28.3469629058319,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-05,2024-07-28,"fDOM_AR_dwh","fcre",31,"ensemble",29.3417423496789,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-06,2024-07-28,"fDOM_AR_dwh","fcre",31,"ensemble",29.1471241199282,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-07,2024-07-28,"fDOM_AR_dwh","fcre",31,"ensemble",27.8620794065766,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-08,2024-07-28,"fDOM_AR_dwh","fcre",31,"ensemble",29.3058459983854,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-09,2024-07-28,"fDOM_AR_dwh","fcre",31,"ensemble",30.4935588122963,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-10,2024-07-28,"fDOM_AR_dwh","fcre",31,"ensemble",30.795388501775,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-11,2024-07-28,"fDOM_AR_dwh","fcre",31,"ensemble",32.8967230263605,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-12,2024-07-28,"fDOM_AR_dwh","fcre",31,"ensemble",32.448120923211,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
2024-08-13,2024-07-28,"fDOM_AR_dwh","fcre",31,"ensemble",33.10072240155,"fDOM_QSU_mean",1.6,"P1D","vera4cast"
